company_id,category_code,status,country_code,state_code,city,region,valuation_amount,valuation_currency_code,raised_amount,raised_currency_code,public_at,stock_symbol,acquired_at,ipo,is_acquired,is_closed,age,mba_degree,phd_degree,ms_degree,other_degree,offices,average_raised_amount_usd,average_participants,total_rounds
c:251,mobile,acquired,USA,CA,Menlo Park,SF Bay,,,,,,,2009-06-01,False,True,False,3014.0,2.0,,3.0,13.0,1.0,7166666.666666667,3.3333333333333335,3
c:253,mobile,acquired,USA,WA,Bellevue,Seattle,,,,,,,2008-10-13,False,True,False,5083.0,1.0,,,2.0,1.0,11640000.0,1.4,5
c:256,enterprise,ipo,USA,CA,San Mateo,SF Bay,,USD,,USD,2007-12-28,NYSE:N,,True,False,False,5844.0,3.0,,2.0,20.0,1.0,1500000.0,0.0,1
c:257,other,operating,USA,AL,San Jose,SF Bay,,,,,,,,False,False,False,1380.0,,,,,1.0,1500000.0,1.0,1
c:259,web,operating,USA,CA,Montecito,Santa Barbara,,,,,,,,False,False,False,3973.0,,,,,1.0,2700000.0,0.0,1
c:261,software,acquired,USA,CA,San Francisco,SF Bay,,,,,,,2011-12-19,False,True,False,3898.0,,,,,1.0,6000000.0,2.0,1
c:262,software,operating,USA,CA,San Francisco,SF Bay,,,,,,,,False,False,False,4531.0,9.0,3.0,1.0,31.0,8.0,29530002.2,2.6,5
c:263,web,acquired,CAN,,Vancouver,Vancouver,,,,,,,2010-06-10,False,True,False,1301.0,,,,,1.0,,1.0,1
c:264,web,acquired,USA,MA,Boston,Boston,,,,,,,2009-06-11,False,True,False,,,,4.0,3.0,1.0,5000000.0,2.0,1
c:265,search,operating,USA,NY,New York,New York,,,,,,,,False,False,False,,1.0,,,3.0,1.0,,0.0,1
c:266,software,operating,USA,CA,San Mateo,SF Bay,,,,,,,,False,False,False,3287.0,1.0,,,4.0,1.0,8185410.6,2.6,5
c:270,web,operating,USA,CA,San Mateo,SF Bay,,,,,,,,False,False,False,2771.0,1.0,,,3.0,1.0,875000.0,1.5,2
c:271,games_video,operating,USA,CA,San Francisco,SF Bay,,,,,,,,False,False,False,2922.0,,,1.0,2.0,2.0,6000000.0,2.0,2
c:272,games_video,operating,USA,CA,San Mateo,SF Bay,,,,,,,,False,False,False,8036.0,1.0,,,1.0,1.0,,1.0,1
c:277,messaging,operating,NLD,,Amsterdam,Amsterdam,,,,,,,,False,False,False,3775.0,1.0,,2.0,5.0,3.0,7936850.0,1.0,2
c:278,ecommerce,closed,USA,CA,San Francisco,SF Bay,,,,,,,,False,False,True,2679.0,,,,2.0,1.0,1500000.0,1.0,1
c:280,social,acquired,USA,CA,San Francisco,SF Bay,,,,,,,2013-07-31,False,True,False,2588.0,3.0,1.0,,17.0,1.0,7450000.0,3.5,6
c:281,games_video,closed,USA,CA,Mountain View,SF Bay,,,,,,,,False,False,True,3653.0,,,,1.0,1.0,5000000.0,3.0,1
c:282,advertising,acquired,USA,CA,San Francisco,SF Bay,,,,,,,2009-05-29,False,True,False,3167.0,2.0,,,4.0,1.0,2433333.3333333335,0.6666666666666666,3
c:285,network_hosting,acquired,USA,CA,Menlo Park,SF Bay,,,,,,,2013-01-07,False,True,False,3287.0,2.0,,,1.0,1.0,,0.0,1
c:286,web,closed,USA,,,TBD,,,,,,,,False,False,True,,,,,,1.0,2000000.0,4.0,1
c:287,games_video,operating,GBR,,London,London,,,,,,,,False,False,False,3806.0,1.0,2.0,1.0,4.0,1.0,43000000.0,2.0,1
c:289,games_video,operating,USA,CA,San Mateo,SF Bay,,,,,,,,False,False,False,3167.0,5.0,,1.0,9.0,1.0,11333333.333333334,3.3333333333333335,3
c:291,web,operating,USA,CA,Sunnyvale,SF Bay,,,,,,,,False,False,False,2618.0,1.0,,,2.0,1.0,1500000.0,0.0,1
c:292,games_video,acquired,USA,CA,Menlo Park,SF Bay,,,,,,,2012-03-20,False,True,False,,,,,,1.0,3500000.0,0.0,1
c:295,ecommerce,acquired,USA,WA,Seattle,Seattle,,,,,,,2012-09-06,False,True,False,2610.0,,,,1.0,1.0,697550.0,1.0,3
c:300,games_video,operating,USA,CA,Palo Alto,SF Bay,,,,,,,,False,False,False,3167.0,1.0,,,2.0,1.0,2000000.0,2.0,1
c:301,web,acquired,CAN,,Vancouver,Vancouver,,,,,,,2009-09-01,False,True,False,3287.0,1.0,,,9.0,1.0,6000000.0,1.6666666666666667,3
c:302,software,operating,USA,WA,Seattle,Seattle,,,,,,,,False,False,False,5340.0,3.0,1.0,3.0,8.0,1.0,6875000.0,4.5,4
c:303,games_video,operating,USA,CA,Culver City,Los Angeles,,,,,,,,False,False,False,3653.0,3.0,,,8.0,1.0,1750000.0,2.0,1
c:305,games_video,closed,USA,CA,Santa Monica,Los Angeles,,,,,,,,False,False,True,,,,,,1.0,,2.0,1
c:309,web,operating,GBR,,London,London,,,,,,,,False,False,False,2376.0,,,,,1.0,28085000.0,4.0,2
c:311,ecommerce,closed,USA,CA,Berkeley,SF Bay,,,,,,,,False,False,True,,,,,3.0,1.0,1000000.0,1.0,1
c:312,web,acquired,USA,CO,Boulder,Denver,,,,,,,2008-09-23,False,True,False,2588.0,,,,2.0,1.0,257500.0,1.5,2
c:313,advertising,operating,USA,MD,Columbia,Washington DC,,,,,,,,False,False,False,2922.0,2.0,,,6.0,6.0,11333333.333333334,3.3333333333333335,3
c:314,web,acquired,USA,CA,San Francisco,SF Bay,,,,,,,2006-10-01,False,True,False,3287.0,1.0,2.0,,10.0,1.0,100000.0,1.0,1
c:315,mobile,operating,SWE,,Nacka Strand,Nacka Strand,,,,,,,,False,False,False,2741.0,,,,4.0,1.0,20000000.0,3.0,1
c:316,web,operating,USA,CA,San Francisco,SF Bay,,,,,,,,False,False,False,2922.0,5.0,,4.0,24.0,1.0,8266666.666666667,4.0,4
c:317,ecommerce,ipo,USA,WA,Seattle,Seattle,100000000000.0,USD,,,1997-05-01,NASDAQ:AMZN,,True,False,False,7305.0,68.0,12.0,44.0,232.0,1.0,8000000.0,1.0,1
c:319,games_video,operating,USA,WA,Seattle,Seattle,,,,,,,,False,False,False,3287.0,11.0,,1.0,16.0,1.0,2637500.0,1.0,4
c:320,web,acquired,USA,CA,Sunnyvale,SF Bay,,,,,,,2012-11-07,False,True,False,2922.0,,,,2.0,1.0,3966666.6666666665,1.6666666666666667,3
c:321,web,operating,USA,CA,Mountain View,SF Bay,,,,,,,,False,False,False,2376.0,,,1.0,3.0,1.0,157500.0,1.5,2
c:322,advertising,operating,BRA,,Sao Paulo,Sao Paulo,,,,,,,,False,False,False,2376.0,1.0,,,7.0,1.0,300000.0,2.5,2
c:324,advertising,closed,USA,,,United States - Other,,,,,,,,False,False,True,,,,,,1.0,4000000.0,1.0,1
c:325,enterprise,ipo,USA,MA,Cambridge,Boston,290000000.0,USD,,,2012-02-17,NASDAQ:BCOV,,True,False,False,3653.0,8.0,,,22.0,7.0,20500000.0,5.25,4
c:326,network_hosting,operating,USA,CA,Campbell,SF Bay,,,,,,,,False,False,False,3593.0,10.0,,9.0,32.0,1.0,15540000.0,4.4,5
c:327,mobile,operating,NLD,,Capelle a/d IJssel,Capelle a/d IJssel,,,,,,,,False,False,False,2798.0,,,1.0,11.0,2.0,12500000.0,2.0,3
c:328,web,closed,USA,CA,Mountain View,SF Bay,,,,,,,,False,False,True,2891.0,,,1.0,2.0,1.0,1500000.0,0.0,1
c:329,web,acquired,USA,WA,Redmond,Seattle,,,,,,,2006-01-01,False,True,False,2953.0,,,1.0,1.0,1.0,,1.0,1
c:330,mobile,operating,USA,CA,Redwood City,SF Bay,,,,,,,,False,False,False,3287.0,6.0,,1.0,11.0,1.0,24126696.833333332,3.5,6
c:333,finance,acquired,USA,CA,San Jose,SF Bay,,,,,,,2002-07-08,False,True,False,5510.0,44.0,,16.0,153.0,1.0,49250000.0,4.8,5
c:334,web,closed,USA,CA,San Mateo,SF Bay,,,,,,,,False,False,True,3622.0,,,,3.0,1.0,5500000.0,1.0,1
c:335,hardware,acquired,USA,CA,Santa Clara,SF Bay,,,,,,,2010-02-22,False,True,False,3653.0,,1.0,,5.0,1.0,18000000.0,3.5,2
c:336,web,acquired,USA,CO,Denver,Denver,,,,,,,2010-05-18,False,True,False,,1.0,,1.0,10.0,2.0,7133333.333333333,2.0,3
c:339,web,acquired,USA,NY,New York,New York,,,,,,,2011-03-04,False,True,False,2710.0,2.0,,,4.0,1.0,3500000.0,5.0,3
c:344,games_video,closed,USA,MA,Waltham,Boston,,,,,,,,False,False,True,3287.0,2.0,,,1.0,1.0,9000000.0,6.666666666666667,3
c:346,news,operating,USA,NY,New York,New York,,,,,,,,False,False,False,2345.0,,,2.0,5.0,1.0,1500000.0,1.0,1
c:347,games_video,acquired,USA,,,TBD,,,,,,,2007-05-01,False,True,False,2649.0,1.0,,,4.0,1.0,600000.0,4.0,1
c:348,web,acquired,USA,CA,San Francisco,SF Bay,,,,,,,2007-03-01,False,True,False,,4.0,1.0,2.0,5.0,1.0,8500000.0,3.0,1
c:351,web,ipo,USA,NY,New York,New York,,USD,,USD,2009-12-04,NYSE:AOL,,True,False,False,10449.0,85.0,9.0,33.0,377.0,1.0,1000000000.0,1.0,1
c:352,network_hosting,ipo,USA,AZ,Tempe,Phoenix,,USD,,,,NASDAQ:LLNW,,True,False,False,4567.0,3.0,,1.0,16.0,1.0,5000000.0,0.0,1
c:353,search,operating,USA,WA,Seattle,Seattle,,,,,,,,False,False,False,3653.0,7.0,1.0,,13.0,1.0,5250000.0,1.5,2
c:354,network_hosting,acquired,USA,CA,San Francisco,SF Bay,,,,,,,2005-04-01,False,True,False,5479.0,7.0,,2.0,18.0,1.0,21750000.0,2.5,2
c:357,web,operating,USA,CA,Sunnyvale,SF Bay,,,,,,,,False,False,False,4383.0,2.0,1.0,1.0,9.0,1.0,1846666.6666666667,1.0,3
c:361,web,operating,USA,CA,Mountain View,SF Bay,,,,,,,,False,False,False,3653.0,5.0,1.0,2.0,25.0,1.0,7250000.0,2.25,4
c:362,finance,operating,USA,CO,Boulder,Denver,,,,,,,,False,False,False,2649.0,14.0,,6.0,93.0,1.0,24000000.0,7.0,1
c:363,web,acquired,USA,CO,Boulder,Denver,,,,,,,2008-09-23,False,True,False,2498.0,,,,1.0,1.0,157500.0,4.5,2
c:365,enterprise,closed,USA,CA,San Diego,San Diego,,,,,,,,False,False,True,2376.0,8.0,,6.0,20.0,1.0,16250000.0,4.25,4
c:367,consulting,closed,USA,CA,Palo Alto,SF Bay,,,,,,,,False,False,True,574.0,1.0,,,4.0,1.0,15000.0,1.0,1
c:370,enterprise,operating,USA,CA,San Francisco,SF Bay,,,,,,,,False,False,False,2557.0,2.0,1.0,,5.0,1.0,654500.0,1.0,3
c:371,games_video,operating,ISR,,,TBD,,,,,,,,False,False,False,2922.0,3.0,,,4.0,1.0,7250000.0,2.0,2
c:376,games_video,closed,USA,TX,San Antonio,San Antonio,,,,,,,,False,False,True,,,,,4.0,1.0,,2.0,2
c:381,games_video,operating,FIN,,Helsinki,Helsinki,,,,,,,,False,False,False,5448.0,,,,,1.0,8200000.0,1.0,1
c:383,games_video,operating,USA,CA,San Jose,SF Bay,,,,,,,,False,False,False,3987.0,2.0,,2.0,23.0,1.0,10643333.333333334,2.0,3
c:385,ecommerce,operating,USA,CA,San Francisco,SF Bay,,,,,,,,False,False,False,3287.0,1.0,1.0,2.0,12.0,1.0,21666666.666666668,3.0,5
c:386,games_video,closed,ISR,,,Israel - Other,,,,,,,,False,False,True,2345.0,,,,1.0,1.0,2250000.0,3.0,2
c:390,enterprise,operating,USA,CA,San francisco,SF Bay,,,,,,,,False,False,False,2557.0,2.0,,,6.0,1.0,2400000.0,1.5,2
c:391,mobile,operating,USA,CA,San Diego,San Diego,,,,,,,,False,False,False,3287.0,1.0,,,2.0,1.0,25101541.0,2.6666666666666665,3
c:396,news,ipo,USA,NY,New York,New York,,USD,,,,NASDAQ:NWS,,True,False,False,12419.0,16.0,2.0,8.0,85.0,1.0,12500000.0,0.0,1
c:398,web,acquired,SWE,,Malmo,Malmo,,,,,,,2010-09-20,False,True,False,3348.0,2.0,,1.0,,3.0,5100000.0,1.0,1
c:401,network_hosting,acquired,USA,NY,New York,New York,,,,,,,2012-09-17,False,True,False,5114.0,2.0,,,6.0,1.0,5500000.0,1.0,1
c:402,games_video,acquired,USA,CA,Los Angeles,Los Angeles,,,,,,,2008-02-14,False,True,False,3365.0,1.0,,,8.0,1.0,6350000.0,3.5,2
c:403,web,operating,USA,CA,Oceanside,San Diego,,,,,,,,False,False,False,2802.0,,,,,1.0,150000.0,2.0,1
c:404,games_video,operating,USA,CA,San Francisco,SF Bay,,,,,,,,False,False,False,3837.0,7.0,,2.0,24.0,1.0,16666666.666666666,3.3333333333333335,3
c:407,other,operating,USA,,,TBD,,,,,,,,False,False,False,4383.0,,,,1.0,1.0,2000000.0,1.0,1
c:409,advertising,operating,USA,IN,Carmel,Indianapolis,,,,,,,,False,False,False,2953.0,2.0,1.0,1.0,12.0,2.0,12285714.285714285,1.2857142857142858,7
c:410,web,acquired,USA,CA,Menlo Park,SF Bay,,,,,,,2011-01-01,False,True,False,3287.0,3.0,,1.0,17.0,1.0,9433333.333333334,2.0,5
c:412,network_hosting,operating,USA,TX,Austin,Austin,,,,,,,,False,False,False,3136.0,,,,,1.0,1000000.0,1.0,1
c:415,software,operating,USA,TX,Dallas,Dallas,,,,,,,,False,False,False,3501.0,2.0,,1.0,15.0,2.0,9825000.0,0.3333333333333333,3
c:416,enterprise,operating,USA,CA,San Diego,San Diego,,,,,,,,False,False,False,3287.0,2.0,,1.0,6.0,1.0,3166666.6666666665,2.0,3
c:420,advertising,operating,USA,CA,San Francisco,SF Bay,,,,,,,,False,False,False,4018.0,6.0,,1.0,21.0,1.0,7227993.8,1.8,5
c:421,advertising,acquired,USA,CA,San Francisco,SF Bay,,,,,,,2012-04-18,False,True,False,1826.0,1.0,,,1.0,2.0,6500000.0,3.0,1
c:422,social,operating,USA,GA,Atlanta,Atlanta,,,,,,,,False,False,False,5359.0,1.0,,,2.0,1.0,500000.0,1.0,1
c:423,web,acquired,ISR,,,TBD,,,,,,,2009-04-05,False,True,False,2741.0,,,,2.0,1.0,3200000.0,1.0,1
c:425,software,operating,USA,CA,San Francisco,SF Bay,,,,,,,,False,False,False,2406.0,1.0,1.0,5.0,30.0,2.0,85733333.33333333,5.0,3
c:426,web,operating,USA,,,United States - Other,,,,,,,,False,False,False,2284.0,,,,,1.0,10000.0,1.0,1
c:427,games_video,acquired,USA,,,TBD,,,,,,,2008-01-28,False,True,False,,,,,2.0,1.0,15000.0,1.0,1
c:428,network_hosting,acquired,GBR,,London,London,,,,,,,2010-12-07,False,True,False,3075.0,,,,3.0,1.0,588384.0,3.0,1
c:429,other,operating,USA,CA,Emeryville,SF Bay,,,,,,,,False,False,False,3714.0,4.0,,3.0,26.0,1.0,14559800.0,2.0,5
c:431,web,acquired,USA,CA,Mountain View,SF Bay,,,,,,,2010-09-21,False,True,False,3167.0,4.0,,1.0,4.0,1.0,4133333.3333333335,1.6666666666666667,3
c:431,web,acquired,USA,CA,Mountain View,SF Bay,,,,,,,2011-06-22,False,True,False,3167.0,4.0,,1.0,4.0,1.0,4133333.3333333335,1.6666666666666667,3
c:432,web,closed,USA,CA,Menlo Park,SF Bay,,,,,,,,False,False,True,,,,,1.0,1.0,,2.0,1
c:434,games_video,acquired,USA,CA,San Francisco,SF Bay,,,,,,,2008-02-01,False,True,False,,1.0,,2.0,9.0,1.0,12500000.0,2.0,3
c:437,messaging,acquired,USA,CA,San Francisco,SF Bay,,,,,,,2012-10-26,False,True,False,2437.0,5.0,,2.0,15.0,4.0,8666666.666666666,3.6666666666666665,3
c:438,web,operating,DEU,,Hamburg,Hamburg,,,,,,,,False,False,False,2498.0,,,,1.0,4.0,,0.0,1
c:442,web,operating,USA,PA,,Pennsylvania - Other,,,,,,,,False,False,False,,,,,,1.0,,0.0,1
c:444,web,closed,USA,WA,Redmond,Seattle,,,,,,,,False,False,True,3228.0,,,,,1.0,1000000.0,1.0,1
c:445,enterprise,acquired,JPN,,Tokyo,Tokyo,,,,,,,2010-11-24,False,True,False,4505.0,4.0,,3.0,43.0,1.0,7533333.333333333,1.6666666666666667,3
c:445,enterprise,acquired,JPN,,Tokyo,Tokyo,,,,,,,2011-01-31,False,True,False,4505.0,4.0,,3.0,43.0,1.0,7533333.333333333,1.6666666666666667,3
c:446,web,operating,USA,CA,San Francisco,SF Bay,,,,,,,,False,False,False,2922.0,3.0,,1.0,9.0,1.0,335000.0,2.6666666666666665,3
c:447,web,operating,USA,CA,San Francisco,SF Bay,,,,,,,,False,False,False,2498.0,1.0,,1.0,13.0,2.0,12500000.0,1.0,2
c:450,web,operating,USA,CA,San Francisco,SF Bay,,,,,,,,False,False,False,3409.0,5.0,,3.0,15.0,1.0,13583333.333333334,2.0,3
c:453,games_video,acquired,USA,CA,San Francisco,SF Bay,,,,,,,2010-07-27,False,True,False,2922.0,2.0,,,7.0,1.0,4666666.666666667,0.6666666666666666,3
c:454,games_video,closed,USA,CA,San Francisco,SF Bay,,,,,,,,False,False,True,2467.0,2.0,,,3.0,1.0,2250000.0,5.5,2
c:455,advertising,operating,USA,CA,San Mateo,SF Bay,,,,,,,,False,False,False,2437.0,5.0,,,6.0,1.0,4250000.0,2.5,2
c:456,hardware,operating,USA,PA,Philadelphia,Philadelphia,,,,,,,,False,False,False,2618.0,,,,,1.0,15000.0,1.0,1
c:457,ecommerce,operating,USA,CA,San Francisco,SF Bay,,,,,,,,False,False,False,4689.0,9.0,,1.0,18.0,1.0,22514500.0,5.5,2
c:458,public_relations,closed,USA,CO,Boulder,Denver,,,,,,,,False,False,True,2437.0,,,,4.0,1.0,227500.0,4.5,2
c:459,network_hosting,acquired,USA,CO,Boulder,Denver,,,,,,,2008-08-21,False,True,False,2420.0,,,,2.0,1.0,207500.0,1.0,2
c:460,web,operating,USA,PA,Philadelphia,Philadelphia,,,,,,,,False,False,False,,,,,2.0,1.0,15000.0,1.0,1
c:461,mobile,closed,USA,CO,Boulder,Denver,,,,,,,,False,False,True,,,,,1.0,1.0,132500.0,0.5,2
c:462,web,acquired,USA,,,TBD,,,,,,,2012-10-10,False,True,False,2922.0,,,,1.0,1.0,115000.0,0.0,1
c:463,web,acquired,USA,CA,Palo Alto,SF Bay,,,,,,,2010-01-07,False,True,False,2467.0,,,,1.0,1.0,950000.0,2.5,2
c:464,web,closed,USA,,,TBD,,,,,,,,False,False,True,,,,,,1.0,15000.0,1.0,1
c:465,social,acquired,USA,CA,Burlingame,SF Bay,,,,,,,2009-04-07,False,True,False,2557.0,1.0,,1.0,9.0,1.0,471666.6666666667,0.6666666666666666,3
c:466,ecommerce,operating,USA,CA,Palo Alto,SF Bay,,,,,,,,False,False,False,2557.0,,,1.0,3.0,1.0,15000.0,1.0,1
c:470,games_video,closed,USA,PA,Pittsburgh,Pittsburg,,,,,,,,False,False,True,2557.0,,,,,1.0,,1.0,1
c:471,enterprise,operating,USA,MA,Boston,Boston,,,,,,,,False,False,False,2071.0,1.0,,,3.0,1.0,3787500.0,1.8,5
c:472,web,acquired,USA,NY,New York,New York,,,,,,,2009-05-11,False,True,False,,,,,,1.0,975000.0,1.5,2
c:474,games_video,ipo,USA,,,TBD,,USD,,,2006-10-31,GOFH,,True,False,False,3945.0,,,1.0,5.0,1.0,22500000.0,3.0,1
c:475,enterprise,ipo,CZE,,Prague,Prague,235000000.0,USD,,,2010-07-27,KITD,,True,False,False,2192.0,3.0,,2.0,20.0,10.0,10000000.0,1.0,2
c:476,finance,operating,USA,CA,San Francisco,SF Bay,,,,,,,,False,False,False,3228.0,5.0,,2.0,15.0,1.0,3000000.0,0.5,2
c:477,software,operating,USA,NC,Durham,Raleigh-Durham,,,,,,,,False,False,False,2922.0,1.0,,,3.0,1.0,7875000.0,2.75,4
c:481,finance,operating,GBR,,London,London,,,,,,,,False,False,False,3228.0,3.0,1.0,1.0,9.0,1.0,6300000.0,1.25,4
c:482,advertising,acquired,USA,CA,San Francisco,SF Bay,,,,,,,2008-03-29,False,True,False,4383.0,,,,2.0,1.0,6000000.0,1.0,1
c:483,web,acquired,AUS,,Melbourne,Melbourne,,,,,,,2007-04-19,False,True,False,,1.0,,1.0,3.0,1.0,4200000.0,1.0,1
c:484,web,operating,USA,,,TBD,,,,,,,,False,False,False,,1.0,,,1.0,1.0,5000000.0,2.0,1
c:485,network_hosting,operating,USA,CA,San Francisco,SF Bay,,,,,,,,False,False,False,2557.0,,,,5.0,1.0,4000000.0,2.5,2
c:487,advertising,acquired,USA,CA,San Jose,SF Bay,,,,,,,2007-09-04,False,True,False,3653.0,1.0,,,12.0,1.0,11500000.0,2.0,1
c:488,analytics,operating,USA,NY,New York,New York,,,,,,,,False,False,False,5114.0,3.0,,2.0,9.0,1.0,12700000.0,2.8,5
c:489,public_relations,operating,USA,NY,New York,New York,,,,,,,,False,False,False,5844.0,1.0,1.0,1.0,12.0,1.0,34738527.0,0.5,2
c:490,advertising,acquired,USA,NY,New York,New York,,,,,,,2011-06-16,False,True,False,5479.0,3.0,,,5.0,1.0,19000000.0,2.0,2
c:491,public_relations,operating,USA,CA,Palo Alto,SF Bay,,,,,,,,False,False,False,5479.0,,,,,1.0,2000000.0,3.0,1
c:492,web,acquired,USA,CA,San Diego,San Diego,,,,,,,2008-02-03,False,True,False,3379.0,,,,1.0,1.0,,1.0,1
c:496,web,closed,FRA,,Paris,Paris,,,,,,,,False,False,True,,,1.0,,,1.0,,1.0,1
c:498,web,acquired,USA,CA,Palo Alto,SF Bay,,,,,,,2011-07-12,False,True,False,3136.0,2.0,,1.0,11.0,1.0,1916666.6666666667,0.3333333333333333,3
c:501,web,closed,ISR,,Jerusalem,Jerusalem,,,,,,,,False,False,True,2922.0,,,1.0,1.0,1.0,3000000.0,1.0,1
c:502,web,acquired,USA,MA,Andover,Boston,,,,,,,2011-06-21,False,True,False,,,,,1.0,1.0,13500000.0,1.0,2
c:505,games_video,acquired,USA,MA,Cambridge,Boston,,,,,,,2010-08-17,False,True,False,,1.0,,,4.0,2.0,4250000.0,2.0,2
c:507,search,operating,USA,MA,Waltham,Boston,,,,,,,,False,False,False,5083.0,1.0,1.0,,5.0,1.0,7000000.0,5.0,1
c:508,web,acquired,USA,NV,Henderson,Las Vegas,,,,,,,2009-07-22,False,True,False,5479.0,2.0,,2.0,19.0,2.0,8350000.0,1.5,6
c:509,games_video,closed,USA,WA,Bellevue,Seattle,,,,,,,,False,False,True,5479.0,1.0,,,3.0,1.0,40000000.0,0.5,2
c:510,advertising,acquired,USA,IL,Chicago,Chicago,,,,,,,2007-04-04,False,True,False,2922.0,1.0,,,4.0,2.0,25000000.0,1.0,1
c:511,ecommerce,operating,USA,CA,Redwood City,SF Bay,,,,,,,,False,False,False,,,,,3.0,1.0,5000000.0,0.5,2
c:512,web,acquired,USA,CA,Santa Monica,Los Angeles,,,,,,,2013-12-04,False,True,False,2345.0,6.0,,,18.0,1.0,2000000.0,3.0,2
c:513,mobile,acquired,USA,MA,Cambridge,Boston,,,,,,,2011-12-20,False,True,False,2771.0,4.0,,,15.0,1.0,13250000.0,2.0,3
c:514,software,operating,USA,MA,Boston,Boston,,,,,,,,False,False,False,1826.0,,,,5.0,1.0,6316063.333333333,0.6666666666666666,3
c:515,mobile,acquired,DNK,,Copenhagen,DNK,,,,,,,2008-05-16,False,True,False,,,,1.0,1.0,1.0,3845100.0,1.0,2
c:516,web,closed,USA,CA,San Francisco,SF Bay,,,,,,,,False,False,True,2557.0,,,,4.0,1.0,1125000.0,2.5,2
c:517,finance,operating,USA,MA,Boston,Boston,,,,,,,,False,False,False,3287.0,8.0,3.0,6.0,24.0,2.0,5962500.0,2.25,4
c:518,games_video,operating,USA,CA,San Francisco,SF Bay,,,,,,,,False,False,False,3379.0,6.0,1.0,1.0,12.0,1.0,12225000.0,2.25,4
c:519,web,closed,USA,CA,Los Angeles,Los Angeles,,,,,,,,False,False,True,,,,,1.0,1.0,4225000.0,1.0,3
c:520,games_video,acquired,USA,,,TBD,,,,,,,2008-07-01,False,True,False,,1.0,,,4.0,1.0,10440000.0,2.6,5
c:521,web,operating,USA,WA,Seattle,Seattle,,,,,,,,False,False,False,3653.0,,,1.0,1.0,1.0,4000000.0,2.0,1
c:522,web,acquired,USA,CA,San Francisco,SF Bay,,,,,,,2008-04-29,False,True,False,4748.0,,,,3.0,1.0,3550000.0,1.5,2
c:523,enterprise,operating,USA,CO,Denver,Denver,,,,,,,,False,False,False,3653.0,,,1.0,9.0,1.0,5619773.0,1.5714285714285714,7
c:524,web,acquired,USA,TX,Austin,Austin,,,,,,,2008-03-04,False,True,False,4018.0,3.0,,,7.0,1.0,5666666.666666667,1.3333333333333333,3
c:525,web,closed,USA,CA,Menlo Park,SF Bay,,,,,,,,False,False,True,,1.0,,,3.0,1.0,6300000.0,2.5,2
c:526,web,closed,USA,CA,Mountain View,SF Bay,,,,,,,,False,False,True,4049.0,2.0,,,4.0,1.0,6650000.0,3.5,2
c:529,ecommerce,acquired,USA,,London,Columbus,,,,,,,2004-03-26,False,True,False,5479.0,,,2.0,5.0,1.0,3000000.0,2.0,1
c:529,ecommerce,acquired,USA,,London,Columbus,,,,,,,2008-11-21,False,True,False,5479.0,,,2.0,5.0,1.0,3000000.0,2.0,1
c:531,games_video,acquired,USA,CA,Belmont,SF Bay,,,,,,,2012-01-01,False,True,False,2557.0,2.0,,2.0,4.0,3.0,13433195.5,2.0,4
c:532,ecommerce,operating,USA,CA,Emeryville,SF Bay,,,,,,,,False,False,False,5844.0,5.0,,3.0,20.0,1.0,13120000.0,2.3333333333333335,3
c:533,web,acquired,USA,CA,San Francisco,SF Bay,,,,,,,2006-08-01,False,True,False,,4.0,,1.0,11.0,1.0,22900000.0,5.0,1
c:534,web,operating,USA,CA,Marina Del Rey,Los Angeles,,,,,,,,False,False,False,5479.0,1.0,,1.0,3.0,1.0,11000000.0,2.0,1
c:535,music,operating,USA,NY,New York,New York,,,,,,,,False,False,False,2557.0,5.0,,3.0,8.0,1.0,3550000.0,0.6666666666666666,3
c:536,games_video,operating,USA,CA,San Mateo,SF Bay,,,,,,,,False,False,False,4018.0,6.0,2.0,6.0,27.0,3.0,12180000.0,3.6,5
c:537,web,operating,USA,CA,Santa Monica,Los Angeles,,,,,,,,False,False,False,4901.0,12.0,5.0,2.0,70.0,1.0,56500000.0,2.0,2
c:538,web,acquired,MYS,,Kuala Lumpur,Kuala Lumpur,,,,,,,2009-12-10,False,True,False,4746.0,6.0,2.0,4.0,27.0,1.0,9700000.0,3.2,5
c:540,web,operating,USA,NY,New York,New York,,,,,,,,False,False,False,5479.0,,,1.0,7.0,1.0,11000000.0,1.0,3
c:543,hardware,acquired,USA,,,TBD,,,,,,,2008-06-10,False,True,False,9497.0,,,,,1.0,5800000.0,1.0,2
c:544,software,operating,USA,CA,Oakland,SF Bay,,,,,,,,False,False,False,3653.0,1.0,,,4.0,1.0,4000000.0,1.0,1
c:545,web,operating,GBR,,"Bath, Somerset",Bath,,,,,,,,False,False,False,3287.0,,,,,1.0,6730000.0,2.0,2
c:546,software,operating,GBR,,Bath,Bath,,,,,,,,False,False,False,3653.0,,,,4.0,1.0,3233333.3333333335,3.0,3
c:548,advertising,ipo,GBR,,London,London,,USD,,,2010-05-19,NASDAQ:RLOC,,True,False,False,3653.0,3.0,,,14.0,5.0,13227744.0,0.8,5
c:549,advertising,acquired,USA,CA,San Francisco,SF Bay,,,,,,,2011-04-01,False,True,False,3287.0,2.0,,,12.0,1.0,4033333.3333333335,2.0,3
c:550,web,acquired,IRL,,,Ireland - Other,,,,,,,2010-12-15,False,True,False,5966.0,,,,6.0,1.0,25000000.0,1.0,1
